event_date,event_timestamp,event_name,event_value_in_usd,user_id,user_pseudo_id,user_first_touch_timestamp,category,mobile_model_name,mobile_brand_name,operating_system,language,is_limited_ad_tracking,browser,browser_version,country,medium,name,traffic_source,platform,total_item_quantity,purchase_revenue_in_usd,refund_value_in_usd,shipping_value_in_usd,tax_value_in_usd,transaction_id,page_title,page_location,source,page_referrer,campaign
20201215,1608015492295596,page_view,,,37215347.6086298137,1608015335267020,desktop,Chrome,Google,Web,,No,Chrome,86.0,Croatia,cpc,<Other>,google,WEB,,,,,,,Lifestyle,https://shop.googlemerchandisestore.com/Google+Redesign/Lifestyle,shop.googlemerchandisestore.com,,(referral)
20201107,1604720101642953,user_engagement,,,5312017876.7929257536,1604720074284447,desktop,Chrome,Google,Windows,,No,Chrome,87.0,United States,cpc,<Other>,google,WEB,,,,,,,Home,https://shop.googlemerchandisestore.com/store.html,shop.googlemerchandisestore.com,https://shop.googlemerchandisestore.com/basket.html?,(referral)
20201202,1606868491058515,scroll,,,1073768.8680631283,1606867788570362,desktop,Chrome,Google,Windows,,No,Chrome,87.0,Ireland,cpc,<Other>,google,WEB,,,,,,,The Google Merchandise Store - Log In,https://shop.googlemerchandisestore.com/signin.html,,,
20201122,1606051599704082,page_view,,,78610804.8159074429,1606050509412900,desktop,Chrome,Google,Web,en-us,No,Chrome,<Other>,Australia,cpc,<Other>,google,WEB,,,,,,,Google Mini Kick Ball,https://shop.googlemerchandisestore.com/Google+Redesign/Lifestyle/Fun/Google+Kick+Ball.axd,,https://shop.googlemerchandisestore.com/asearch.html?,
20201203,1607007787512265,first_visit,,,1556218.1814892019,1607007787512265,desktop,Chrome,Google,Windows,,No,Chrome,87.0,Pakistan,cpc,<Other>,google,WEB,,,,,,,Google Online Store,https://googlemerchandisestore.com/,,,
20210114,1610595003800874,page_view,,,64443218.0722170319,1610594998594187,desktop,Chrome,Google,Web,en-us,No,Chrome,87.0,United States,cpc,<Other>,google,WEB,,,,,,,Google Online Store,https://googlemerchandisestore.com/,google,,<Other>
20210106,1609972233199598,page_view,,,7092474.3630909072,1609972233199598,desktop,Chrome,Google,Web,en-us,No,Chrome,86.0,Hong Kong,cpc,<Other>,google,WEB,,,,,,,Home,https://shop.googlemerchandisestore.com/store.html,,,
20201127,1606517667556373,view_promotion,,,93963238.2165763727,1606515796447321,desktop,Chrome,Google,Web,,No,Chrome,87.0,United States,cpc,<Other>,google,WEB,,,,,,(not set),Home,https://shop.googlemerchandisestore.com/,,,
20201103,1604395999893566,first_visit,,,3045879.0637038775,1604395999893566,desktop,Chrome,Google,Windows,en-us,No,Chrome,87.0,Canada,cpc,<Other>,google,WEB,,,,,,,Home,https://shop.googlemerchandisestore.com/,,,
20201208,1607471517099995,scroll,,,60290905.3120917328,1607471377751730,desktop,Chrome,Google,Windows,,No,Chrome,87.0,United States,cpc,<Other>,google,WEB,,,,,,,Store search results,https://shop.googlemerchandisestore.com/asearch.html,,https://shop.googlemerchandisestore.com/asearch.html?,
20201208,1607455008151939,session_start,,,66478940.0063847957,1607455008151939,desktop,Chrome,Google,Web,fr,No,Chrome,86.0,United States,cpc,<Other>,google,WEB,,,,,,,Shopping Cart,https://shop.googlemerchandisestore.com/basket.html,,,
20201231,1609381640191750,page_view,,,88691699.5273461022,1609381640191750,desktop,Chrome,Google,<Other>,en-us,No,Chrome,87.0,India,cpc,<Other>,google,WEB,,,,,,,Home,https://shop.googlemerchandisestore.com/store.html,,,
20201224,1608830732678332,user_engagement,,,30338684.4210803985,1608830731413154,desktop,Chrome,Google,Web,,No,Chrome,87.0,Taiwan,cpc,<Other>,google,WEB,,,,,,,Apparel | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel,,,
20201230,1609347643503541,user_engagement,,,7594491.7249203678,1609347139197178,desktop,Chrome,Google,Web,en-ca,No,Chrome,87.0,United States,cpc,<Other>,google,WEB,,,,,,,Kids | Apparel | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Kids,shop.googlemerchandisestore.com,,(referral)
20201230,1609354736916156,page_view,,,49461558.9999402081,1609354736916156,desktop,Chrome,Google,Web,,No,Chrome,86.0,Iraq,cpc,<Other>,google,WEB,,,,,,,Home,https://shop.googlemerchandisestore.com/,google,,<Other>
20201219,1608343860717216,scroll,,,27900505.9914608711,1608343824963440,desktop,Chrome,Google,Web,de,No,Chrome,87.0,United States,cpc,<Other>,google,WEB,,,,,,,Home,https://shop.googlemerchandisestore.com/,shop.googlemerchandisestore.com,,(referral)
20210129,1611878801984612,user_engagement,,,20082138.2168065999,1611862235791445,desktop,Chrome,Google,Windows,fr,No,Chrome,<Other>,South Korea,cpc,<Other>,google,WEB,,,,,,,Kids | Apparel | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Kids,shop.googlemerchandisestore.com,,(referral)
20210110,1610319313673711,page_view,,,6328064.5787828294,1610319308648994,desktop,Chrome,Google,Web,en-us,No,Chrome,87.0,Lithuania,cpc,<Other>,google,WEB,,,,,,,Home,https://shop.googlemerchandisestore.com/,,,
20210110,1610307544390576,page_view,,,76411839.9490034387,1610307544390576,desktop,Chrome,Google,Web,en-us,No,Chrome,86.0,France,cpc,<Other>,google,WEB,,,,,,,Apparel | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel,google,,(organic)
20201222,1608606532797764,user_engagement,,,2453839.0477178566,1601058383941913,desktop,Chrome,Google,Web,en,No,Chrome,86.0,United States,cpc,<Other>,google,WEB,,,,,,,Google Metallic Notebook Set,https://shop.googlemerchandisestore.com/Google+Redesign/Office/Notebooks+Journals/Google+Metallic+Notebook+Set.axd,shop.googlemerchandisestore.com,https://shop.googlemerchandisestore.com/Google+Redesign/Stationery/Notebooks?,(referral)
20210109,1610156502536870,page_view,,,57937538.7194927754,1610155624418184,desktop,Chrome,Google,Web,,No,Chrome,87.0,China,cpc,<Other>,google,WEB,,,,,,,Stickers | Stationery | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Stationery/Stickers,,https://shop.googlemerchandisestore.com/Google+Redesign/eco+friendly?,
20210111,1610396178689753,user_engagement,,,56514830.7785603606,1609353699532105,desktop,Chrome,Google,Windows,,No,Chrome,87.0,United States,cpc,<Other>,google,WEB,,,,,,,Drinkware | Lifestyle | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Lifestyle/Drinkware,,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Mens?,
20201115,1605400864820538,user_engagement,,,5825946.8498075987,1605400829208785,desktop,Chrome,Google,Windows,en-us,No,Chrome,<Other>,United States,cpc,<Other>,google,WEB,,,,,,,Google Campus Bike Bottle,https://shop.googlemerchandisestore.com/Google+Redesign/Drinkware/Google+Bike+Bottle,shop.googlemerchandisestore.com,,(referral)
20201230,1609367977558784,page_view,,,30535380.9775481245,1609367977558784,desktop,Chrome,Google,Web,en-gb,No,Chrome,86.0,Spain,cpc,<Other>,google,WEB,,,,,,,Noogler Android Figure 2019,https://shop.googlemerchandisestore.com/Google+Redesign/Accessories/Noogler+Android+Figure+2019,google,,<Other>
20201219,1608378210403059,session_start,,,3424061.1414050856,1607437030989534,desktop,Chrome,Google,Web,en-gb,No,Chrome,86.0,United States,cpc,<Other>,google,WEB,,,,,,,Google Online Store,https://googlemerchandisestore.com/,,,
20210129,1611887552909104,user_engagement,,,84473582.5050088208,1611887550045815,desktop,Chrome,Google,Web,,No,Chrome,87.0,United States,cpc,<Other>,google,WEB,,,,,,,Apparel | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel,,,
20210129,1611928574406507,page_view,,,90108351.4731589376,1611928393054575,desktop,Chrome,Google,Windows,,No,Chrome,87.0,United States,cpc,<Other>,google,WEB,,,,,,,New | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/New,,,
20201222,1608595916159005,scroll,,,1532532525.0257377084,1608594879072903,desktop,Chrome,Google,Web,,No,Chrome,87.0,United States,cpc,<Other>,google,WEB,,,,,,,Shopping Cart,https://shop.googlemerchandisestore.com/basket.html,,,
20210126,1611673374377303,view_item,,,61587754.4384104334,1611673338786703,desktop,Chrome,Google,Web,en-us,No,Chrome,86.0,United Kingdom,cpc,<Other>,google,WEB,,,,,,(not set),Stickers | Stationery | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Stationery/Stickers,,,
20210127,1611772078213316,page_view,,,83003303.5108236887,1611734215823226,desktop,Chrome,Google,Windows,,No,Chrome,87.0,Singapore,cpc,<Other>,google,WEB,,,,,,,Shopping Cart,https://shop.googlemerchandisestore.com/basket.html,,,
20201114,1605330012284201,view_item,,,58611263.6554351734,1605329959789667,desktop,Chrome,Google,Web,,No,Chrome,86.0,Canada,cpc,<Other>,google,WEB,,,,,,(not set),Eco-Friendly | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/eco+friendly,,https://shop.googlemerchandisestore.com/?,
20210105,1609843357597132,scroll,,,62691397.0360842669,1609843326490553,desktop,Chrome,Google,Web,,No,Chrome,86.0,Canada,cpc,<Other>,google,WEB,,,,,,,Home,https://shop.googlemerchandisestore.com/,,,
20201222,1608630112925762,scroll,,,6925812.1725953305,1608629832973450,desktop,Chrome,Google,Windows,en-us,No,Chrome,87.0,Canada,cpc,<Other>,google,WEB,,,,,,,Stickers | Stationery | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Stationery/Stickers,shop.googlemerchandisestore.com,https://shop.googlemerchandisestore.com/Google+Redesign/Shop+by+Brand/Android?,(referral)
20201222,1608641749560516,user_engagement,,,51090163.2173000111,1608641704685587,desktop,Chrome,Google,Windows,en-us,No,Chrome,87.0,United States,cpc,<Other>,google,WEB,,,,,,,Google Online Store,https://googlemerchandisestore.com/,,,
20201213,1607865299490444,user_engagement,,,62804411.2669550735,1607864369411464,desktop,Chrome,Google,Web,zh,No,Chrome,87.0,United States,cpc,<Other>,google,WEB,,,,,,,Google Youth Badge Tee Olive,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Youth+Badge+Tee+Olive,,,
20201213,1607842027774299,page_view,,,72189868.7515928192,1607842015402372,desktop,Chrome,Google,Web,,No,Chrome,87.0,United States,cpc,<Other>,google,WEB,,,,,,,Hats | Apparel | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Hats,google,,<Other>
20201108,1604847651334478,session_start,,,5156218.3253825512,1604847651334478,desktop,Chrome,Google,Web,en-us,No,Chrome,86.0,Netherlands,cpc,<Other>,google,WEB,,,,,,,Google Online Store,https://www.googlemerchandisestore.com/,,,
20201115,1605405166298103,session_start,,,3186936.4588587388,1605405166298103,desktop,Chrome,Google,Web,en-us,No,Chrome,86.0,India,cpc,<Other>,google,WEB,,,,,,,Men's T-Shirts | Apparel | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Mens/Mens+T+Shirts,,,
20210129,1611878730455426,view_search_results,,,1917162.1201858264,1611878274428151,desktop,Chrome,Google,Web,en-gb,No,Chrome,<Other>,United States,cpc,<Other>,google,WEB,,,,,,,Store search results,https://shop.googlemerchandisestore.com/asearch.html,,https://shop.googlemerchandisestore.com/asearch.html?,
20201222,1608626708841442,session_start,,,1648982.8725899416,1608626708841442,desktop,Chrome,Google,Web,en-us,No,Chrome,86.0,India,cpc,<Other>,google,WEB,,,,,,,Home,https://shop.googlemerchandisestore.com/,,,
20201213,1607881958908217,view_item,,,52873910.3837820346,1607026702470727,desktop,Chrome,Google,Web,de,No,Chrome,87.0,Germany,cpc,<Other>,google,WEB,,,,,,(not set),Supernatural Paper Backpack,https://shop.googlemerchandisestore.com/Google+Redesign/Bags/Supernatural+Paper+Backpack,,https://shop.googlemerchandisestore.com/Google+Redesign/New?,
20210126,1611683520087281,view_item,,,52007428.0185612111,1611682872919090,desktop,Chrome,Google,Windows,,No,Chrome,87.0,United States,cpc,<Other>,google,WEB,,,,,,(not set),Google Campus Bike,https://shop.googlemerchandisestore.com/Google+Redesign/Accessories/Google+Campus+Bike,,https://shop.googlemerchandisestore.com/Google+Redesign/Shop+by+Brand?,
20210126,1611650490574194,first_visit,,,54931142.3943783286,1611650490574194,desktop,Chrome,Google,Windows,en-us,No,Chrome,87.0,United States,cpc,<Other>,google,WEB,,,,,,,Home,https://shop.googlemerchandisestore.com/,,,
20210127,1611772141624441,page_view,,,83003303.5108236887,1611734215823226,desktop,Chrome,Google,Windows,,No,Chrome,87.0,Singapore,cpc,<Other>,google,WEB,,,,,,,Google Online Store,https://googlemerchandisestore.com/,,,
20201114,1605369392183350,session_start,,,35460050.8357203380,1605369392183350,desktop,Chrome,Google,Windows,en-ca,No,Chrome,87.0,United States,cpc,<Other>,google,WEB,,,,,,,Google | Shop by Brand | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Shop+by+Brand/Google,,,
20210109,1610157650900962,user_engagement,,,57937538.7194927754,1610155624418184,desktop,Chrome,Google,Web,,No,Chrome,87.0,China,cpc,<Other>,google,WEB,,,,,,,Stationery | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Stationery,,https://shop.googlemerchandisestore.com/store.html?,
20210111,1610327671800928,user_engagement,,,65508812.1707000610,1610327611260470,desktop,Chrome,Google,Web,,No,Chrome,87.0,United States,cpc,<Other>,google,WEB,,,,,,,Shopping Cart,https://shop.googlemerchandisestore.com/basket.html,shop.googlemerchandisestore.com,,(referral)
20201224,1608828062949507,user_engagement,,,4894078.6166673508,1606549681503723,desktop,Chrome,Google,Web,,No,Chrome,86.0,Saudi Arabia,cpc,<Other>,google,WEB,,,,,,,Stickers | Stationery | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Stationery/Stickers,,https://shop.googlemerchandisestore.com/Google+Redesign/Stationery/Notebooks?,
20210110,1610311129302994,user_engagement,,,7037194.8009488013,1610311022110919,desktop,Chrome,Google,Windows,en-us,No,Chrome,<Other>,United States,cpc,<Other>,google,WEB,,,,,,,Men's / Unisex | Apparel | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Mens,shop.googlemerchandisestore.com,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel?,(referral)
20210127,1611720932859052,session_start,,,37936452.2892739612,1611720932859052,desktop,Chrome,Google,Web,,No,Chrome,86.0,Poland,cpc,<Other>,google,WEB,,,,,,,Google Online Store,https://www.googlemerchandisestore.com/,,,
20201123,1606174813473238,first_visit,,,6227762.3194739295,1606174813473238,desktop,Chrome,Google,Web,en-us,No,Chrome,<Other>,Canada,cpc,<Other>,google,WEB,,,,,,,Stickers | Stationery | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Stationery/Stickers,,,
20201124,1606206695656312,user_engagement,,,53201957.5315625465,1606205897432899,desktop,Chrome,Google,Web,en-us,No,Chrome,86.0,United States,cpc,<Other>,google,WEB,,,,,,,Home,https://shop.googlemerchandisestore.com/,,,
20201128,1606591172016003,user_engagement,,,74320862.1329325640,1606591165974723,desktop,Chrome,Google,Windows,zh,No,Chrome,87.0,Germany,cpc,<Other>,google,WEB,,,,,,,Mugs & Tumblers | Drinkware | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Drinkware/Mugs+Tumblers,google,,(organic)
20201128,1606560260552151,page_view,,,76898810.0828398577,1606560008142468,desktop,Chrome,Google,Web,en-us,No,Chrome,87.0,France,cpc,<Other>,google,WEB,,,,,,,New | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/New,,,
20201229,1609271675720666,scroll,,,4762756.6537795407,1609271665986652,desktop,Chrome,Google,Web,en-gb,No,Chrome,<Other>,United States,cpc,<Other>,google,WEB,,,,,,,Google Online Store,https://www.googlemerchandisestore.com/,,,
20201119,1605814721565553,session_start,,,13946680.8450100903,1605644780180490,desktop,Chrome,Google,Windows,,No,Chrome,87.0,India,cpc,<Other>,google,WEB,,,,,,,Eco-Friendly | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/eco+friendly,,https://shop.googlemerchandisestore.com/Google+Redesign/Shop+by+Brand/Google?,
20201105,1604550243369153,page_view,,,15401893.8069275570,1604550243369153,desktop,Chrome,Google,Web,en-us,No,Chrome,<Other>,United States,cpc,<Other>,google,WEB,,,,,,,Google Online Store,https://www.googlemerchandisestore.com/,google,,<Other>
20201106,1604644499662709,page_view,,,78557613.6180026526,1604644451508483,desktop,Chrome,Google,Web,en-us,No,Chrome,87.0,Sweden,cpc,<Other>,google,WEB,,,,,,,Womens | Apparel | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Womens,,,
20210107,1610006406521986,user_engagement,,,6468270.2558067384,1610005917306155,desktop,Chrome,Google,Web,en-us,No,Chrome,87.0,United States,cpc,<Other>,google,WEB,,,,,,,Google Bot,https://shop.googlemerchandisestore.com/Google+Redesign/Accessories/Google+Bot+Multicolored,shop.googlemerchandisestore.com,,(referral)
20210107,1610012492215097,scroll,,,44525028.7517909316,1610012487190758,desktop,Chrome,Google,Web,en-us,No,Chrome,86.0,United States,cpc,<Other>,google,WEB,,,,,,,Google Online Store,https://googlemerchandisestore.com/,,,
20210107,1610035230821077,session_start,,,48870664.5279245713,1610035230821077,desktop,Chrome,Google,Windows,,No,Chrome,87.0,United States,cpc,<Other>,google,WEB,,,,,,,Home,https://shop.googlemerchandisestore.com/,,,
20210107,1610026799694012,page_view,,,51363548.3734441520,1610026794696195,desktop,Chrome,Google,Web,,No,Chrome,86.0,France,cpc,<Other>,google,WEB,,,,,,,Home,https://shop.googlemerchandisestore.com/,,,
20201124,1606253232930738,session_start,,,52849126.2061224742,1606253232930738,desktop,Chrome,Google,Web,en-us,No,Chrome,87.0,Canada,cpc,<Other>,google,WEB,,,,,,,Google Online Store,https://googlemerchandisestore.com/,,,
20201109,1604930805836336,view_item,,,25093846.1157408806,1597916047422889,desktop,Chrome,Google,Web,,No,Chrome,86.0,United States,cpc,<Other>,google,WEB,1,,,,,(not set),Kids | Apparel | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Kids,,,
20201119,1605784914451233,page_view,,,16611472.1508900435,1605782245477441,desktop,Chrome,Google,Web,,No,Chrome,87.0,France,cpc,<Other>,google,WEB,,,,,,,New | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/New,shop.googlemerchandisestore.com,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Mens?,(referral)
20201218,1608274763507568,session_start,,,87859505.2752852262,1608274763507568,desktop,Chrome,Google,Web,en-us,No,Chrome,<Other>,Palestine,cpc,<Other>,google,WEB,,,,,,,Home,https://shop.googlemerchandisestore.com/,,,
20210107,1609996028474156,view_item,,,2524156.6406585541,1609995716597958,desktop,Chrome,Google,Windows,en-us,No,Chrome,86.0,United States,cpc,<Other>,google,WEB,,,,,,(not set),Google Flat Front Bag Grey,https://shop.googlemerchandisestore.com/Google+Redesign/Bags/Google+Flat+Front+Bag+Grey,,,
20201111,1605134799266664,first_visit,,,1705360.4645490982,1605134799266664,desktop,Chrome,Google,Web,en-us,No,Chrome,87.0,Taiwan,cpc,<Other>,google,WEB,,,,,,,Home,https://shop.googlemerchandisestore.com/,,,
20201130,1606730666380542,page_view,,,17360922.4174805251,1606727256737714,desktop,Chrome,Google,Web,en-us,No,Chrome,<Other>,United States,cpc,<Other>,google,WEB,,,,,,,Google Perk Thermal Cup,https://shop.googlemerchandisestore.com/Google+Redesign/Drinkware/Google+Perk+Thermal+Cup,,,
20210111,1610393505041767,first_visit,,,54450918.0911181044,1610393505041767,desktop,Chrome,Google,Windows,,No,Chrome,87.0,United States,cpc,<Other>,google,WEB,,,,,,,Google Online Store,https://googlemerchandisestore.com/,,,
20201224,1608796273380837,page_view,,,53929457.8009741417,1608796099999912,desktop,Chrome,Google,Web,,No,Chrome,87.0,United States,cpc,<Other>,google,WEB,,,,,,,Campus Collection | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Campus+Collection,shop.googlemerchandisestore.com,,(referral)
20210101,1609460589622067,view_item,,,6272186.2643351438,1609459382821356,desktop,Chrome,Google,Web,en-us,No,Chrome,86.0,China,cpc,<Other>,google,WEB,,,,,,(not set),Google Perk Thermal Cup,https://shop.googlemerchandisestore.com/Google+Redesign/Drinkware/Google+Perk+Thermal+Cup,,,
20201219,1608389600002956,page_view,,,48856615.5342430257,1608220800565987,desktop,Chrome,Google,Windows,en-us,No,Chrome,87.0,Hong Kong,cpc,<Other>,google,WEB,,,,,,,Apparel | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel,shop.googlemerchandisestore.com,,(referral)
20210110,1610276414363486,user_engagement,,,7144563.5425702585,1610275462998423,desktop,Chrome,Google,Web,en-ca,No,Chrome,86.0,India,cpc,<Other>,google,WEB,,,,,,,Google Online Store,https://googlemerchandisestore.com/,google,,<Other>
20210126,1611660515466612,page_view,,,4637773.3268693248,1611660515466612,desktop,Chrome,Google,Web,en-us,No,Chrome,87.0,United States,cpc,<Other>,google,WEB,,,,,,,Home,https://shop.googlemerchandisestore.com/store.html,google,,(organic)
20210126,1611683513628423,user_engagement,,,52007428.0185612111,1611682872919090,desktop,Chrome,Google,Windows,,No,Chrome,87.0,United States,cpc,<Other>,google,WEB,,,,,,,Shop by Brand | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Shop+by+Brand,shop.googlemerchandisestore.com,,(referral)
20210116,1610761337239930,page_view,,,2724726.1962294602,1610761337239930,desktop,Chrome,Google,Web,en-us,No,Chrome,86.0,Germany,cpc,<Other>,google,WEB,,,,,,,Home,https://shop.googlemerchandisestore.com/,google,,<Other>
20210116,1610832423186714,page_view,,,5229874.8644649145,1610832418174749,desktop,Chrome,Google,Windows,en-us,No,Chrome,87.0,India,cpc,<Other>,google,WEB,,,,,,,Google Online Store,https://googlemerchandisestore.com/,,,
20201231,1609430631650234,page_view,,,1650911.7579654264,1609430631650234,desktop,Chrome,Google,Windows,en-gb,No,Chrome,87.0,United States,cpc,<Other>,google,WEB,,,,,,,Apparel | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel,,,
20201231,1609410460681201,view_item,,,30168787.8236845550,1609410350643969,desktop,Chrome,Google,Windows,,No,Chrome,87.0,India,cpc,<Other>,google,WEB,,,,,,(not set),Apparel | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel,,,
20201224,1608778804480655,user_engagement,,,25636239.3350146430,1608778793719245,desktop,Chrome,Google,Web,en-us,No,Chrome,86.0,India,cpc,<Other>,google,WEB,,,,,,,Google Online Store,https://googlemerchandisestore.com/,google,,<Other>
20201113,1605269846228106,page_view,,,2219373.4576716313,1605269838479474,desktop,Chrome,Google,Windows,en-gb,No,Chrome,<Other>,United States,cpc,<Other>,google,WEB,,,,,,,Home,https://shop.googlemerchandisestore.com/,,,
20201101,1604260991449890,page_view,,,3765525.0488923988,1604260991449890,desktop,Chrome,Google,Web,en-us,No,Chrome,86.0,Germany,cpc,<Other>,google,WEB,,,,,,,Frequently Asked Questions,https://shop.googlemerchandisestore.com/store-policies/frequently-asked-questions/,google,,<Other>
20201112,1605175673937471,page_view,,,11416406.7750599237,1605074940972238,desktop,Chrome,Google,Web,en-us,No,Chrome,86.0,United States,cpc,<Other>,google,WEB,,,,,,,Shopping Cart,https://shop.googlemerchandisestore.com/basket.html,,,
20201105,1604573953976488,page_view,,,15480522.5252301555,1604573787635312,desktop,Chrome,Google,Windows,,No,Chrome,87.0,Mexico,cpc,<Other>,google,WEB,,,,,,,The Google Merchandise Store - Log In,https://shop.googlemerchandisestore.com/signin.html,,,
20201218,1608263700184981,select_item,,,31588757.8825339636,1606599084368111,desktop,Chrome,Google,Web,,No,Chrome,87.0,Sweden,cpc,<Other>,google,WEB,,,,,,(not set),Womens | Apparel | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Womens,,https://shop.googlemerchandisestore.com/?,
20201218,1608274907531234,view_item,,,87859505.2752852262,1608274763507568,desktop,Chrome,Google,Web,en-us,No,Chrome,<Other>,Palestine,cpc,<Other>,google,WEB,,,,,,(not set),Men's / Unisex | Apparel | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Mens,google,https://shop.googlemerchandisestore.com/?,<Other>
20210107,1610018155589318,page_view,,,69707704.2770155916,1610018155589318,desktop,Chrome,Google,Web,zh,No,Chrome,86.0,United States,cpc,<Other>,google,WEB,,,,,,,Google Online Store,https://googlemerchandisestore.com/,google,,<Other>
20201124,1606200763412692,page_view,,,5568350.1128925746,1605924131548285,desktop,Chrome,Google,Web,en-us,No,Chrome,86.0,United States,cpc,<Other>,google,WEB,,,,,,,Men's / Unisex | Apparel | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Mens,,https://shop.googlemerchandisestore.com/Google+Redesign/Lifestyle?,
20201128,1606592227194735,page_view,,,74320862.1329325640,1606591165974723,desktop,Chrome,Google,Windows,zh,No,Chrome,87.0,Germany,cpc,<Other>,google,WEB,,,,,,,Home,https://shop.googlemerchandisestore.com/store.html,,,
20201128,1606580408190567,scroll,,,76321601.9271878303,1606580398637701,desktop,Chrome,Google,Web,en-us,No,Chrome,86.0,Taiwan,cpc,<Other>,google,WEB,,,,,,,Google Dino Game Tee,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Dino+Game+Tee,google,,<Other>
20201109,1604953043427465,page_view,,,66663607.0595416849,1604953010363041,desktop,Chrome,Google,Windows,,No,Chrome,87.0,United States,cpc,<Other>,google,WEB,,,,,,,Google Online Store,https://googlemerchandisestore.com/,google,,(organic)
20201121,1605926108296348,scroll,,,2397006.8365091381,1605926100525420,desktop,Chrome,Google,Windows,en-ca,No,Chrome,87.0,United States,cpc,<Other>,google,WEB,,,,,,,Page Unavailable,https://shop.googlemerchandisestore.com/uft,,,
20201105,1604543659360190,user_engagement,,,2922696.9415920992,1604543652514421,desktop,Chrome,Google,Windows,en-us,No,Chrome,87.0,United States,cpc,<Other>,google,WEB,,,,,,,Home,https://shop.googlemerchandisestore.com/,,,
20201105,1604545541843497,first_visit,,,8088922.9100943904,1604545541843497,desktop,Chrome,Google,Web,en-us,No,Chrome,87.0,Japan,cpc,<Other>,google,WEB,,,,,,,Bags | Lifestyle | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Lifestyle/Bags,,,
20210128,1611792252730199,user_engagement,,,26193735.7015779746,1611790532102999,desktop,Chrome,Google,Web,,No,Chrome,86.0,United States,cpc,<Other>,google,WEB,,,,,,,Writing | Stationery | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Stationery/Writing,,https://shop.googlemerchandisestore.com/Google+Redesign/Stationery/Notebooks?,
20201228,1609183561560511,page_view,,,76806531.1776852854,1608622444567865,desktop,Chrome,Google,Windows,,No,Chrome,87.0,United States,cpc,<Other>,google,WEB,,,,,,,Your Wishlist,https://shop.googlemerchandisestore.com/wishlist.html,,https://shop.googlemerchandisestore.com/store.html?,
20201130,1606730291131064,view_item,,,17360922.4174805251,1606727256737714,desktop,Chrome,Google,Web,en-us,No,Chrome,<Other>,United States,cpc,<Other>,google,WEB,1,,,,,(not set),Hats | Apparel | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Hats,,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Kids?,
20210103,1609644096419721,page_view,,,18511791.3029671377,1609644096419721,desktop,Chrome,Google,Web,en-gb,No,Chrome,86.0,United States,cpc,<Other>,google,WEB,,,,,,,Google Online Store,https://googlemerchandisestore.com/,google,,<Other>
